,Id_Us,CC_As,Id_Exa
2274,a6b0f20c-74f5-11ed-b542-0242ac1c0002,513065265,a6ce42d0-74f5-11ed-b542-0242ac1c0002
2275,a6b0f2c0-74f5-11ed-b542-0242ac1c0002,867402454,a6ce4370-74f5-11ed-b542-0242ac1c0002
2276,a6b0f360-74f5-11ed-b542-0242ac1c0002,486936105,a6ce4410-74f5-11ed-b542-0242ac1c0002
2277,a6b0f414-74f5-11ed-b542-0242ac1c0002,731680004,a6ce44b0-74f5-11ed-b542-0242ac1c0002
2278,a6b0f4be-74f5-11ed-b542-0242ac1c0002,1466954387,a6ce4546-74f5-11ed-b542-0242ac1c0002
2279,a6b0f572-74f5-11ed-b542-0242ac1c0002,600764812,a6ce45e6-74f5-11ed-b542-0242ac1c0002
2280,a6b0f61c-74f5-11ed-b542-0242ac1c0002,2048337896,a6ce467c-74f5-11ed-b542-0242ac1c0002
2281,a6b0f6d0-74f5-11ed-b542-0242ac1c0002,340100231,a6ce471c-74f5-11ed-b542-0242ac1c0002
2282,a6b0f77a-74f5-11ed-b542-0242ac1c0002,1337387884,a6ce47bc-74f5-11ed-b542-0242ac1c0002
2283,a6b0f82e-74f5-11ed-b542-0242ac1c0002,1703480755,a6ce487a-74f5-11ed-b542-0242ac1c0002
2284,a6b0f8d8-74f5-11ed-b542-0242ac1c0002,1330444246,a6ce491a-74f5-11ed-b542-0242ac1c0002
2285,a6b0f9d2-74f5-11ed-b542-0242ac1c0002,1201324141,a6ce4a32-74f5-11ed-b542-0242ac1c0002
2286,a6b0fa7c-74f5-11ed-b542-0242ac1c0002,617175895,a6ce4b2c-74f5-11ed-b542-0242ac1c0002
2287,a6b0fb3a-74f5-11ed-b542-0242ac1c0002,2194657470,a6ce4bf4-74f5-11ed-b542-0242ac1c0002
2288,a6b0fbee-74f5-11ed-b542-0242ac1c0002,1237468135,a6ce4c94-74f5-11ed-b542-0242ac1c0002
2289,a6b10094-74f5-11ed-b542-0242ac1c0002,2423882896,a6ce4d34-74f5-11ed-b542-0242ac1c0002
2290,a6b10198-74f5-11ed-b542-0242ac1c0002,1161893850,a6ce4dca-74f5-11ed-b542-0242ac1c0002
2291,a6b10238-74f5-11ed-b542-0242ac1c0002,1659622615,a6ce4e74-74f5-11ed-b542-0242ac1c0002
2292,a6b102d8-74f5-11ed-b542-0242ac1c0002,689054230,a6ce4f1e-74f5-11ed-b542-0242ac1c0002
2293,a6b1036e-74f5-11ed-b542-0242ac1c0002,746381463,a6ce4fbe-74f5-11ed-b542-0242ac1c0002
2294,a6b10404-74f5-11ed-b542-0242ac1c0002,1418100928,a6ce505e-74f5-11ed-b542-0242ac1c0002
2295,a6b104a4-74f5-11ed-b542-0242ac1c0002,1382070351,a6ce50fe-74f5-11ed-b542-0242ac1c0002
2296,a6b10544-74f5-11ed-b542-0242ac1c0002,2090201889,a6ce519e-74f5-11ed-b542-0242ac1c0002
2297,a6b105e4-74f5-11ed-b542-0242ac1c0002,1640014581,a6ce523e-74f5-11ed-b542-0242ac1c0002
2298,a6b10684-74f5-11ed-b542-0242ac1c0002,1665250649,a6ce52de-74f5-11ed-b542-0242ac1c0002
2299,a6b1071a-74f5-11ed-b542-0242ac1c0002,1859692504,a6ce537e-74f5-11ed-b542-0242ac1c0002
2300,a6b107ba-74f5-11ed-b542-0242ac1c0002,853832959,a6ce541e-74f5-11ed-b542-0242ac1c0002
2301,a6b10864-74f5-11ed-b542-0242ac1c0002,178014992,a6ce54be-74f5-11ed-b542-0242ac1c0002
2302,a6b108fa-74f5-11ed-b542-0242ac1c0002,1320367631,a6ce555e-74f5-11ed-b542-0242ac1c0002
2303,a6b1099a-74f5-11ed-b542-0242ac1c0002,1448160199,a6ce55fe-74f5-11ed-b542-0242ac1c0002
2304,a6b10a30-74f5-11ed-b542-0242ac1c0002,1472369642,a6ce569e-74f5-11ed-b542-0242ac1c0002
2305,a6b10ad0-74f5-11ed-b542-0242ac1c0002,609897315,a6ce5734-74f5-11ed-b542-0242ac1c0002
2306,a6b10b66-74f5-11ed-b542-0242ac1c0002,497719347,a6ce57d4-74f5-11ed-b542-0242ac1c0002
2307,a6b10c10-74f5-11ed-b542-0242ac1c0002,629631286,a6ce5874-74f5-11ed-b542-0242ac1c0002
2308,a6b10cc4-74f5-11ed-b542-0242ac1c0002,1421062214,a6ce5914-74f5-11ed-b542-0242ac1c0002
2309,a6b10d64-74f5-11ed-b542-0242ac1c0002,233044724,a6ce59b4-74f5-11ed-b542-0242ac1c0002
2310,a6b10e04-74f5-11ed-b542-0242ac1c0002,987997392,a6ce5a72-74f5-11ed-b542-0242ac1c0002
2311,a6b10ea4-74f5-11ed-b542-0242ac1c0002,845404743,a6ce5b12-74f5-11ed-b542-0242ac1c0002
2312,a6b10f44-74f5-11ed-b542-0242ac1c0002,229571534,a6ce5bb2-74f5-11ed-b542-0242ac1c0002
2313,a6b10fe4-74f5-11ed-b542-0242ac1c0002,1423574429,a6ce5c48-74f5-11ed-b542-0242ac1c0002
2314,a6b11084-74f5-11ed-b542-0242ac1c0002,842007443,a6ce5ce8-74f5-11ed-b542-0242ac1c0002
2315,a6b1112e-74f5-11ed-b542-0242ac1c0002,1773159834,a6ce5d92-74f5-11ed-b542-0242ac1c0002
2316,a6b111d8-74f5-11ed-b542-0242ac1c0002,177667932,a6ce5e32-74f5-11ed-b542-0242ac1c0002
2317,a6b11278-74f5-11ed-b542-0242ac1c0002,2304567853,a6ce633c-74f5-11ed-b542-0242ac1c0002
2318,a6b11322-74f5-11ed-b542-0242ac1c0002,1131144485,a6ce6418-74f5-11ed-b542-0242ac1c0002
2319,a6b113cc-74f5-11ed-b542-0242ac1c0002,1097461888,a6ce64cc-74f5-11ed-b542-0242ac1c0002
2320,a6b11462-74f5-11ed-b542-0242ac1c0002,1050976007,a6ce6576-74f5-11ed-b542-0242ac1c0002
2321,a6b114f8-74f5-11ed-b542-0242ac1c0002,445534304,a6ce6620-74f5-11ed-b542-0242ac1c0002
2322,a6b11598-74f5-11ed-b542-0242ac1c0002,949942329,a6ce66d4-74f5-11ed-b542-0242ac1c0002
2323,a6b11638-74f5-11ed-b542-0242ac1c0002,1911777041,a6ce6788-74f5-11ed-b542-0242ac1c0002
2324,a6b116ce-74f5-11ed-b542-0242ac1c0002,1960783797,a6ce6832-74f5-11ed-b542-0242ac1c0002
2325,a6b117a0-74f5-11ed-b542-0242ac1c0002,258291791,a6ce690e-74f5-11ed-b542-0242ac1c0002
2326,a6b167c8-74f5-11ed-b542-0242ac1c0002,2200273793,a6ce69c2-74f5-11ed-b542-0242ac1c0002
2327,a6b16a3e-74f5-11ed-b542-0242ac1c0002,1022407570,a6ce6ab2-74f5-11ed-b542-0242ac1c0002
2328,a6b16b24-74f5-11ed-b542-0242ac1c0002,1032915183,a6ce6b66-74f5-11ed-b542-0242ac1c0002
2329,a6b16bec-74f5-11ed-b542-0242ac1c0002,540585041,a6ce6c1a-74f5-11ed-b542-0242ac1c0002
2330,a6b16cb4-74f5-11ed-b542-0242ac1c0002,1823550008,a6ce6cce-74f5-11ed-b542-0242ac1c0002
2331,a6b16e3a-74f5-11ed-b542-0242ac1c0002,435562454,a6ce6d82-74f5-11ed-b542-0242ac1c0002
2332,a6b16f20-74f5-11ed-b542-0242ac1c0002,1388891441,a6ce6e36-74f5-11ed-b542-0242ac1c0002
2333,a6b16fd4-74f5-11ed-b542-0242ac1c0002,2204714365,a6ce6eea-74f5-11ed-b542-0242ac1c0002
2334,a6b17092-74f5-11ed-b542-0242ac1c0002,2429169797,a6ce6f94-74f5-11ed-b542-0242ac1c0002
2335,a6b1713c-74f5-11ed-b542-0242ac1c0002,282639405,a6ce703e-74f5-11ed-b542-0242ac1c0002
2336,a6b171f0-74f5-11ed-b542-0242ac1c0002,159650289,a6ce74ee-74f5-11ed-b542-0242ac1c0002
2337,a6b17308-74f5-11ed-b542-0242ac1c0002,419023434,a6ce7606-74f5-11ed-b542-0242ac1c0002
2338,a6b173e4-74f5-11ed-b542-0242ac1c0002,1667068868,a6ce76ba-74f5-11ed-b542-0242ac1c0002
2339,a6b1756a-74f5-11ed-b542-0242ac1c0002,1616422895,a6ce7764-74f5-11ed-b542-0242ac1c0002
2340,a6b17628-74f5-11ed-b542-0242ac1c0002,514241706,a6ce780e-74f5-11ed-b542-0242ac1c0002
2341,a6b176e6-74f5-11ed-b542-0242ac1c0002,834104705,a6ce78c2-74f5-11ed-b542-0242ac1c0002
2342,a6b1779a-74f5-11ed-b542-0242ac1c0002,1074542922,a6ce7962-74f5-11ed-b542-0242ac1c0002
2343,a6b1784e-74f5-11ed-b542-0242ac1c0002,2017368031,a6ce7a16-74f5-11ed-b542-0242ac1c0002
2344,a6b17902-74f5-11ed-b542-0242ac1c0002,2045415902,a6ce7ab6-74f5-11ed-b542-0242ac1c0002
2345,a6b179b6-74f5-11ed-b542-0242ac1c0002,478378557,a6ce7b6a-74f5-11ed-b542-0242ac1c0002
2346,a6b17a6a-74f5-11ed-b542-0242ac1c0002,559419337,a6ce7c0a-74f5-11ed-b542-0242ac1c0002
2347,a6b17b1e-74f5-11ed-b542-0242ac1c0002,1156754674,a6ce7cb4-74f5-11ed-b542-0242ac1c0002
2348,a6b17bd2-74f5-11ed-b542-0242ac1c0002,1733787781,a6ce7d4a-74f5-11ed-b542-0242ac1c0002
2349,a6b17c86-74f5-11ed-b542-0242ac1c0002,1996225130,a6ce7dcc-74f5-11ed-b542-0242ac1c0002
2350,a6b17d30-74f5-11ed-b542-0242ac1c0002,1323928782,a6ce7e3a-74f5-11ed-b542-0242ac1c0002
2351,a6b17de4-74f5-11ed-b542-0242ac1c0002,138085657,a6ce7ea8-74f5-11ed-b542-0242ac1c0002
2352,a6b17e98-74f5-11ed-b542-0242ac1c0002,2321001252,a6ce7f0c-74f5-11ed-b542-0242ac1c0002
2353,a6b17f38-74f5-11ed-b542-0242ac1c0002,1102750643,a6ce7f7a-74f5-11ed-b542-0242ac1c0002
2354,a6b17fe2-74f5-11ed-b542-0242ac1c0002,1122034284,a6ce7fe8-74f5-11ed-b542-0242ac1c0002
2355,a6b1808c-74f5-11ed-b542-0242ac1c0002,764449991,a6ce8056-74f5-11ed-b542-0242ac1c0002
2356,a6b18136-74f5-11ed-b542-0242ac1c0002,2318637293,a6ce80c4-74f5-11ed-b542-0242ac1c0002
2357,a6b181e0-74f5-11ed-b542-0242ac1c0002,199793083,a6ce8132-74f5-11ed-b542-0242ac1c0002
2358,a6b1828a-74f5-11ed-b542-0242ac1c0002,157370772,a6ce81a0-74f5-11ed-b542-0242ac1c0002
2359,a6b18334-74f5-11ed-b542-0242ac1c0002,1581583828,a6ce8204-74f5-11ed-b542-0242ac1c0002
2360,a6b183de-74f5-11ed-b542-0242ac1c0002,1396259249,a6ce8272-74f5-11ed-b542-0242ac1c0002
2361,a6b18492-74f5-11ed-b542-0242ac1c0002,1244157292,a6ce82e0-74f5-11ed-b542-0242ac1c0002
2362,a6b18550-74f5-11ed-b542-0242ac1c0002,240795592,a6ce834e-74f5-11ed-b542-0242ac1c0002
2363,a6b186d6-74f5-11ed-b542-0242ac1c0002,1538441345,a6ce83bc-74f5-11ed-b542-0242ac1c0002
2364,a6b187a8-74f5-11ed-b542-0242ac1c0002,670522121,a6ce8420-74f5-11ed-b542-0242ac1c0002
2365,a6b1885c-74f5-11ed-b542-0242ac1c0002,316341763,a6ce848e-74f5-11ed-b542-0242ac1c0002
2366,a6b18910-74f5-11ed-b542-0242ac1c0002,1715333072,a6ce84fc-74f5-11ed-b542-0242ac1c0002
2367,a6b189b0-74f5-11ed-b542-0242ac1c0002,1364005963,a6ce8592-74f5-11ed-b542-0242ac1c0002
2368,a6b18a64-74f5-11ed-b542-0242ac1c0002,908314832,a6ce8650-74f5-11ed-b542-0242ac1c0002
2369,a6b18b40-74f5-11ed-b542-0242ac1c0002,1993643020,a6ce86be-74f5-11ed-b542-0242ac1c0002
2370,a6b18bf4-74f5-11ed-b542-0242ac1c0002,425242728,a6ce8722-74f5-11ed-b542-0242ac1c0002
2371,a6b18c9e-74f5-11ed-b542-0242ac1c0002,2141930527,a6ce879a-74f5-11ed-b542-0242ac1c0002
2372,a6b18d52-74f5-11ed-b542-0242ac1c0002,2225336292,a6ce8808-74f5-11ed-b542-0242ac1c0002
2373,a6b18e06-74f5-11ed-b542-0242ac1c0002,2431125691,a6ce892a-74f5-11ed-b542-0242ac1c0002
2374,a6b18eba-74f5-11ed-b542-0242ac1c0002,571888545,a6ce8e34-74f5-11ed-b542-0242ac1c0002
2375,a6b18f6e-74f5-11ed-b542-0242ac1c0002,1314803402,a6ce8f1a-74f5-11ed-b542-0242ac1c0002
2376,a6b19018-74f5-11ed-b542-0242ac1c0002,1546182769,a6ce8fe2-74f5-11ed-b542-0242ac1c0002
2377,a6b190c2-74f5-11ed-b542-0242ac1c0002,1349417681,a6ce908c-74f5-11ed-b542-0242ac1c0002
2378,a6b19180-74f5-11ed-b542-0242ac1c0002,699504743,a6ce9140-74f5-11ed-b542-0242ac1c0002
2379,a6b192f2-74f5-11ed-b542-0242ac1c0002,1281937514,a6ce91ea-74f5-11ed-b542-0242ac1c0002
2380,a6b193d8-74f5-11ed-b542-0242ac1c0002,1847198523,a6ce929e-74f5-11ed-b542-0242ac1c0002
2381,a6b1948c-74f5-11ed-b542-0242ac1c0002,1851801540,a6ce9348-74f5-11ed-b542-0242ac1c0002
2382,a6b19540-74f5-11ed-b542-0242ac1c0002,949433937,a6ce93fc-74f5-11ed-b542-0242ac1c0002
2383,a6b195ea-74f5-11ed-b542-0242ac1c0002,699779551,a6ce94a6-74f5-11ed-b542-0242ac1c0002
2384,a6b1969e-74f5-11ed-b542-0242ac1c0002,1770017229,a6ce9550-74f5-11ed-b542-0242ac1c0002
2385,a6b19752-74f5-11ed-b542-0242ac1c0002,1004796290,a6ce9604-74f5-11ed-b542-0242ac1c0002
2386,a6b197fc-74f5-11ed-b542-0242ac1c0002,1690323577,a6ce96ae-74f5-11ed-b542-0242ac1c0002
2387,a6b198b0-74f5-11ed-b542-0242ac1c0002,749949941,a6ce978a-74f5-11ed-b542-0242ac1c0002
2388,a6b1998c-74f5-11ed-b542-0242ac1c0002,1022234276,a6ce9c44-74f5-11ed-b542-0242ac1c0002
2389,a6b19af4-74f5-11ed-b542-0242ac1c0002,1600391443,a6ce9cf8-74f5-11ed-b542-0242ac1c0002
2390,a6b19bf8-74f5-11ed-b542-0242ac1c0002,1711825264,a6ce9dac-74f5-11ed-b542-0242ac1c0002
2391,a6b19cc0-74f5-11ed-b542-0242ac1c0002,2441420789,a6ce9e56-74f5-11ed-b542-0242ac1c0002
2392,a6b19d6a-74f5-11ed-b542-0242ac1c0002,2127841411,a6ce9f00-74f5-11ed-b542-0242ac1c0002
2393,a6b19e1e-74f5-11ed-b542-0242ac1c0002,1371809136,a6ce9fb4-74f5-11ed-b542-0242ac1c0002
2394,a6b19ed2-74f5-11ed-b542-0242ac1c0002,659031917,a6cea05e-74f5-11ed-b542-0242ac1c0002
2395,a6b19f7c-74f5-11ed-b542-0242ac1c0002,1851605347,a6cea108-74f5-11ed-b542-0242ac1c0002
2396,a6b1a030-74f5-11ed-b542-0242ac1c0002,227605922,a6cea1bc-74f5-11ed-b542-0242ac1c0002
2397,a6b1a0da-74f5-11ed-b542-0242ac1c0002,163193613,a6cea266-74f5-11ed-b542-0242ac1c0002
2398,a6b1a18e-74f5-11ed-b542-0242ac1c0002,2418055042,a6cea31a-74f5-11ed-b542-0242ac1c0002
2399,a6b1a242-74f5-11ed-b542-0242ac1c0002,2286913700,a6cea3c4-74f5-11ed-b542-0242ac1c0002
2400,a6b1a2ec-74f5-11ed-b542-0242ac1c0002,998533762,a6cea46e-74f5-11ed-b542-0242ac1c0002
2401,a6b1a3aa-74f5-11ed-b542-0242ac1c0002,525010127,a6cea518-74f5-11ed-b542-0242ac1c0002
2402,a6b1a51c-74f5-11ed-b542-0242ac1c0002,1033304292,a6cea5c2-74f5-11ed-b542-0242ac1c0002
2403,a6b1a5f8-74f5-11ed-b542-0242ac1c0002,2288833440,a6cea676-74f5-11ed-b542-0242ac1c0002
2404,a6b1a6ac-74f5-11ed-b542-0242ac1c0002,741971562,a6cea720-74f5-11ed-b542-0242ac1c0002
2405,a6b1a756-74f5-11ed-b542-0242ac1c0002,2022341073,a6cea7ca-74f5-11ed-b542-0242ac1c0002
2406,a6b1a800-74f5-11ed-b542-0242ac1c0002,1199538311,a6cea87e-74f5-11ed-b542-0242ac1c0002
2407,a6b1a8be-74f5-11ed-b542-0242ac1c0002,389116473,a6cea928-74f5-11ed-b542-0242ac1c0002
2408,a6b1aa6c-74f5-11ed-b542-0242ac1c0002,2313430842,a6cea9dc-74f5-11ed-b542-0242ac1c0002
2409,a6b1ab34-74f5-11ed-b542-0242ac1c0002,741477430,a6ceaaae-74f5-11ed-b542-0242ac1c0002
2410,a6b1abe8-74f5-11ed-b542-0242ac1c0002,278760214,a6ceab62-74f5-11ed-b542-0242ac1c0002
2411,a6b1ae54-74f5-11ed-b542-0242ac1c0002,1154637344,a6ceac02-74f5-11ed-b542-0242ac1c0002
2412,a6b1af26-74f5-11ed-b542-0242ac1c0002,1726046634,a6ceacb6-74f5-11ed-b542-0242ac1c0002
2413,a6b1afda-74f5-11ed-b542-0242ac1c0002,1801472911,a6ceadc4-74f5-11ed-b542-0242ac1c0002
2414,a6b1b07a-74f5-11ed-b542-0242ac1c0002,2001044360,a6ceae6e-74f5-11ed-b542-0242ac1c0002
2415,a6b1b12e-74f5-11ed-b542-0242ac1c0002,211350022,a6ceaf22-74f5-11ed-b542-0242ac1c0002
2416,a6b1b1e2-74f5-11ed-b542-0242ac1c0002,336702273,a6ceafd6-74f5-11ed-b542-0242ac1c0002
2417,a6b1b368-74f5-11ed-b542-0242ac1c0002,1765159333,a6ceb080-74f5-11ed-b542-0242ac1c0002
2418,a6b1b430-74f5-11ed-b542-0242ac1c0002,2296487521,a6ceb12a-74f5-11ed-b542-0242ac1c0002
2419,a6b1b4ee-74f5-11ed-b542-0242ac1c0002,1057356093,a6ceb1de-74f5-11ed-b542-0242ac1c0002
2420,a6b1b5a2-74f5-11ed-b542-0242ac1c0002,1416972903,a6ceb288-74f5-11ed-b542-0242ac1c0002
2421,a6b1b656-74f5-11ed-b542-0242ac1c0002,1255243252,a6ceb332-74f5-11ed-b542-0242ac1c0002
2422,a6b1b700-74f5-11ed-b542-0242ac1c0002,2310712450,a6ceb3dc-74f5-11ed-b542-0242ac1c0002
2423,a6b1b7b4-74f5-11ed-b542-0242ac1c0002,2101712646,a6ceb486-74f5-11ed-b542-0242ac1c0002
2424,a6b1b85e-74f5-11ed-b542-0242ac1c0002,1328948863,a6ceb530-74f5-11ed-b542-0242ac1c0002
2425,a6b1b912-74f5-11ed-b542-0242ac1c0002,536531421,a6ceb5da-74f5-11ed-b542-0242ac1c0002
2426,a6b1b9bc-74f5-11ed-b542-0242ac1c0002,1768083048,a6ceb68e-74f5-11ed-b542-0242ac1c0002
2427,a6b1ba66-74f5-11ed-b542-0242ac1c0002,1742435377,a6ceb738-74f5-11ed-b542-0242ac1c0002
2428,a6b1bb10-74f5-11ed-b542-0242ac1c0002,2453208862,a6ceb7ec-74f5-11ed-b542-0242ac1c0002
2429,a6b1bbba-74f5-11ed-b542-0242ac1c0002,1926018462,a6ceb896-74f5-11ed-b542-0242ac1c0002
2430,a6b1bc6e-74f5-11ed-b542-0242ac1c0002,1144421992,a6ceb940-74f5-11ed-b542-0242ac1c0002
2431,a6b1bd22-74f5-11ed-b542-0242ac1c0002,2402863703,a6ceb9f4-74f5-11ed-b542-0242ac1c0002
2432,a6b1bdcc-74f5-11ed-b542-0242ac1c0002,919190303,a6ceba9e-74f5-11ed-b542-0242ac1c0002
2433,a6b1beb2-74f5-11ed-b542-0242ac1c0002,1088639398,a6cebb48-74f5-11ed-b542-0242ac1c0002
2434,a6b1bf66-74f5-11ed-b542-0242ac1c0002,753124120,a6cebbfc-74f5-11ed-b542-0242ac1c0002
2435,a6b1c01a-74f5-11ed-b542-0242ac1c0002,1971560362,a6cebca6-74f5-11ed-b542-0242ac1c0002
2436,a6b1c18c-74f5-11ed-b542-0242ac1c0002,1007062156,a6cebd78-74f5-11ed-b542-0242ac1c0002
2437,a6b1c25e-74f5-11ed-b542-0242ac1c0002,1700000823,a6cec048-74f5-11ed-b542-0242ac1c0002
2438,a6b1c362-74f5-11ed-b542-0242ac1c0002,518071279,a6cec2a0-74f5-11ed-b542-0242ac1c0002
2439,a6b1c43e-74f5-11ed-b542-0242ac1c0002,2169946531,a6cec354-74f5-11ed-b542-0242ac1c0002
2440,a6b1c4fc-74f5-11ed-b542-0242ac1c0002,846606407,a6cec3f4-74f5-11ed-b542-0242ac1c0002
2441,a6b1c5b0-74f5-11ed-b542-0242ac1c0002,1931179815,a6cec49e-74f5-11ed-b542-0242ac1c0002
2442,a6b1c65a-74f5-11ed-b542-0242ac1c0002,631492136,a6cec552-74f5-11ed-b542-0242ac1c0002
2443,a6b1c704-74f5-11ed-b542-0242ac1c0002,2328514804,a6cec5fc-74f5-11ed-b542-0242ac1c0002
2444,a6b1c7ae-74f5-11ed-b542-0242ac1c0002,1185514597,a6cec6a6-74f5-11ed-b542-0242ac1c0002
2445,a6b1c86c-74f5-11ed-b542-0242ac1c0002,1243482310,a6cec750-74f5-11ed-b542-0242ac1c0002
2446,a6b1ca10-74f5-11ed-b542-0242ac1c0002,2159856344,a6cec7fa-74f5-11ed-b542-0242ac1c0002
2447,a6b1caec-74f5-11ed-b542-0242ac1c0002,1302875966,a6cec8a4-74f5-11ed-b542-0242ac1c0002
2448,a6b1cb96-74f5-11ed-b542-0242ac1c0002,1640350266,a6cec94e-74f5-11ed-b542-0242ac1c0002
2449,a6b1cc4a-74f5-11ed-b542-0242ac1c0002,1715722926,a6ceca02-74f5-11ed-b542-0242ac1c0002
2450,a6b1ccf4-74f5-11ed-b542-0242ac1c0002,1122640171,a6cecaac-74f5-11ed-b542-0242ac1c0002
2451,a6b1cdd0-74f5-11ed-b542-0242ac1c0002,1120338823,a6cecb74-74f5-11ed-b542-0242ac1c0002
2452,a6b1ce84-74f5-11ed-b542-0242ac1c0002,192542397,a6cecc28-74f5-11ed-b542-0242ac1c0002
2453,a6b1cf56-74f5-11ed-b542-0242ac1c0002,522233502,a6ceccdc-74f5-11ed-b542-0242ac1c0002
2454,a6b1d00a-74f5-11ed-b542-0242ac1c0002,2262372660,a6cecd90-74f5-11ed-b542-0242ac1c0002
2455,a6b1d0be-74f5-11ed-b542-0242ac1c0002,114060161,a6cece30-74f5-11ed-b542-0242ac1c0002
2456,a6b1d172-74f5-11ed-b542-0242ac1c0002,149404517,a6ceceee-74f5-11ed-b542-0242ac1c0002
2457,a6b1d226-74f5-11ed-b542-0242ac1c0002,334014994,a6cecf98-74f5-11ed-b542-0242ac1c0002
2458,a6b1d2d0-74f5-11ed-b542-0242ac1c0002,1066476515,a6ced042-74f5-11ed-b542-0242ac1c0002
2459,a6b1d37a-74f5-11ed-b542-0242ac1c0002,1052962419,a6ced0f6-74f5-11ed-b542-0242ac1c0002
2460,a6b1d424-74f5-11ed-b542-0242ac1c0002,483454606,a6ced1a0-74f5-11ed-b542-0242ac1c0002
2461,a6b1d4d8-74f5-11ed-b542-0242ac1c0002,1196462389,a6ced240-74f5-11ed-b542-0242ac1c0002
2462,a6b1d582-74f5-11ed-b542-0242ac1c0002,1301595821,a6ced2ea-74f5-11ed-b542-0242ac1c0002
2463,a6b1d62c-74f5-11ed-b542-0242ac1c0002,1680422106,a6ced394-74f5-11ed-b542-0242ac1c0002
2464,a6b1d6e0-74f5-11ed-b542-0242ac1c0002,775946887,a6ced4a2-74f5-11ed-b542-0242ac1c0002
2465,a6b1d78a-74f5-11ed-b542-0242ac1c0002,962678491,a6ced556-74f5-11ed-b542-0242ac1c0002
2466,a6b1d83e-74f5-11ed-b542-0242ac1c0002,1519087056,a6ced60a-74f5-11ed-b542-0242ac1c0002
2467,a6b1d8f2-74f5-11ed-b542-0242ac1c0002,2389055417,a6ced6b4-74f5-11ed-b542-0242ac1c0002
2468,a6b1d99c-74f5-11ed-b542-0242ac1c0002,1494002352,a6ced768-74f5-11ed-b542-0242ac1c0002
2469,a6b1da50-74f5-11ed-b542-0242ac1c0002,1955201411,a6ced812-74f5-11ed-b542-0242ac1c0002
2470,a6b1dafa-74f5-11ed-b542-0242ac1c0002,658617117,a6ced8bc-74f5-11ed-b542-0242ac1c0002
2471,a6b1dba4-74f5-11ed-b542-0242ac1c0002,515760007,a6ced970-74f5-11ed-b542-0242ac1c0002
2472,a6b1dc4e-74f5-11ed-b542-0242ac1c0002,1662374680,a6ceda10-74f5-11ed-b542-0242ac1c0002
2473,a6b1dd02-74f5-11ed-b542-0242ac1c0002,1420786521,a6cedac4-74f5-11ed-b542-0242ac1c0002
2474,a6b1ddac-74f5-11ed-b542-0242ac1c0002,360364791,a6cedb6e-74f5-11ed-b542-0242ac1c0002
2475,a6b1de60-74f5-11ed-b542-0242ac1c0002,1800072095,a6cedc22-74f5-11ed-b542-0242ac1c0002
2476,a6b1df14-74f5-11ed-b542-0242ac1c0002,2131314034,a6cedccc-74f5-11ed-b542-0242ac1c0002
2477,a6b1dfbe-74f5-11ed-b542-0242ac1c0002,448556809,a6cedd76-74f5-11ed-b542-0242ac1c0002
2478,a6b1e07c-74f5-11ed-b542-0242ac1c0002,1089792802,a6cede20-74f5-11ed-b542-0242ac1c0002
2479,a6b1e130-74f5-11ed-b542-0242ac1c0002,1035871554,a6cedeca-74f5-11ed-b542-0242ac1c0002
2480,a6b1e1da-74f5-11ed-b542-0242ac1c0002,1560550390,a6cedf7e-74f5-11ed-b542-0242ac1c0002
2481,a6b1e28e-74f5-11ed-b542-0242ac1c0002,1214323346,a6cee032-74f5-11ed-b542-0242ac1c0002
2482,a6b1e338-74f5-11ed-b542-0242ac1c0002,2261102339,a6cee0dc-74f5-11ed-b542-0242ac1c0002
2483,a6b1e3e2-74f5-11ed-b542-0242ac1c0002,375629377,a6cee186-74f5-11ed-b542-0242ac1c0002
2484,a6b1e496-74f5-11ed-b542-0242ac1c0002,219376535,a6cee23a-74f5-11ed-b542-0242ac1c0002
2485,a6b1e554-74f5-11ed-b542-0242ac1c0002,1588640084,a6cee2ee-74f5-11ed-b542-0242ac1c0002
2486,a6b1e5fe-74f5-11ed-b542-0242ac1c0002,1546401713,a6cee398-74f5-11ed-b542-0242ac1c0002
2487,a6b1e6b2-74f5-11ed-b542-0242ac1c0002,2030963934,a6cee474-74f5-11ed-b542-0242ac1c0002
2488,a6b1e75c-74f5-11ed-b542-0242ac1c0002,973394974,a6cee51e-74f5-11ed-b542-0242ac1c0002
2489,a6b1e8d8-74f5-11ed-b542-0242ac1c0002,931265379,a6cee640-74f5-11ed-b542-0242ac1c0002
2490,a6b1eb8a-74f5-11ed-b542-0242ac1c0002,1228600202,a6cee758-74f5-11ed-b542-0242ac1c0002
2491,a6b1ec5c-74f5-11ed-b542-0242ac1c0002,2022602838,a6cee816-74f5-11ed-b542-0242ac1c0002
2492,a6b1ecd4-74f5-11ed-b542-0242ac1c0002,1556819873,a6cee8c0-74f5-11ed-b542-0242ac1c0002
2493,a6b1ed42-74f5-11ed-b542-0242ac1c0002,846662385,a6cee99c-74f5-11ed-b542-0242ac1c0002
2494,a6b1ede2-74f5-11ed-b542-0242ac1c0002,1647681646,a6ceea50-74f5-11ed-b542-0242ac1c0002
2495,a6b1ee78-74f5-11ed-b542-0242ac1c0002,734017567,a6ceeb04-74f5-11ed-b542-0242ac1c0002
2496,a6b1eee6-74f5-11ed-b542-0242ac1c0002,250141254,a6ceebae-74f5-11ed-b542-0242ac1c0002
